source_id,system,audio_path,inference_seed,prompt_id,prompt_duration_sec,reference_text_id,cap_tokens,top_k,top_p,min_speech_text_ratio,checkpoint,lora_adapter,run_id,audio_sha256
S036,Random-Local,human_eval/audio/S036/Random-Local/seed0.wav,0,P06,7.18,T036,3726,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S036,379caa6c5cd67987d392b570793ff24707302bfb769627d593aff2760a5979b9
S036,Tail-30,human_eval/audio/S036/Tail-30/seed0.wav,0,P06,7.18,T036,3726,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S036,c213752aabbb25877dbfa791a85396779753dab56b029829fa7bab4d873cd6d3
S036,Tail-SD,human_eval/audio/S036/Tail-SD/seed0.wav,0,P06,7.18,T036,3726,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S036,68dc9c90851c60540743237952d97ad63fbe215615197974942f333de088e7c0
S037,Base,human_eval/audio/S037/Base/seed0.wav,0,P07,11.4,T037,3675,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S037,fffff523000891fda342aba370016f9a7239a7554c4e1490a9bf4d38ae9a2ab7
S037,Full-SD,human_eval/audio/S037/Full-SD/seed0.wav,0,P07,11.4,T037,3675,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S037,b796ed7ad284c7ede82782bae0fae37addcfcf41f667e9902e84fbb07fd658bc
S037,Random-Local,human_eval/audio/S037/Random-Local/seed0.wav,0,P07,11.4,T037,3675,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S037,f2ee5d502db4b7fb0c28f5d32054eb67874ffb07d9cda08e76dd5f5882ba700e
S037,Tail-30,human_eval/audio/S037/Tail-30/seed0.wav,0,P07,11.4,T037,3675,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S037,15e951ba8165523f44cafaddaae8436a8bc67a1854819ad1b9e2fd85f721e46e
S037,Tail-SD,human_eval/audio/S037/Tail-SD/seed0.wav,0,P07,11.4,T037,3675,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S037,399660954cc5f8f0143f02cfe3299a15a4d14347d3ef89c19da73face38513ba
S038,Base,human_eval/audio/S038/Base/seed0.wav,0,P08,4.47,T038,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S038,d9e8aee44937eca07cb3e6739365c7f9e1f6904fbafabc03984164bc81f48c3c
S038,Full-SD,human_eval/audio/S038/Full-SD/seed0.wav,0,P08,4.47,T038,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S038,e18d6e232d518d870a9af77428d09bd6f9584a05d74392caa110bb34a6b4d36d
S038,Random-Local,human_eval/audio/S038/Random-Local/seed0.wav,0,P08,4.47,T038,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S038,e3590a49caa767bdf37216bb3f427c731d4b761cc4660d38323f6ee8e79b342a
S038,Tail-30,human_eval/audio/S038/Tail-30/seed0.wav,0,P08,4.47,T038,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S038,a14933bb1114824700b3d79a74d99b9ff53e46fcf1aeacbd6cbfbbf0d9880bf1
S038,Tail-SD,human_eval/audio/S038/Tail-SD/seed0.wav,0,P08,4.47,T038,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S038,ebe5ecff9801238d3d4adf9c484bd11bed10aa231cf8439cea7aae9d41bc8cd0
S039,Base,human_eval/audio/S039/Base/seed0.wav,0,P09,8.24,T039,3672,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S039,55e60cfce3749ff67af1ea3cafbf984b868c386426d2e9c3a2a809e74ab340b5
S039,Full-SD,human_eval/audio/S039/Full-SD/seed0.wav,0,P09,8.24,T039,3672,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S039,9093e5ee2e58e4099b92762d322d68c26c61eae7f50997e4a36f4541f0867062
S039,Random-Local,human_eval/audio/S039/Random-Local/seed0.wav,0,P09,8.24,T039,3672,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S039,9dc721477b4f90b2ebe9df6072386bfeafeeb8f8ff80279e877654875dcc2b08
S039,Tail-30,human_eval/audio/S039/Tail-30/seed0.wav,0,P09,8.24,T039,3672,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S039,647e2ea836156f3029217154452a7038f0b9090c4bf43f3bd39df32b64dcb065
S039,Tail-SD,human_eval/audio/S039/Tail-SD/seed0.wav,0,P09,8.24,T039,3672,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S039,3e4523a75b434fa622cbc270ef79dd9f39fa904d3aa4e430d69e6986804ec8de
S040,Base,human_eval/audio/S040/Base/seed0.wav,0,P10,10.12,T040,3700,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S040,9a282c8c655961b6255fc5d9ae6a9c40f995a2289519c09060133fd22172b4fd
S040,Full-SD,human_eval/audio/S040/Full-SD/seed0.wav,0,P10,10.12,T040,3700,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S040,109b44dce167b924d0b9f0b5cbb0935cf955a9d3a8fb9620deb44013c0bbeda0
S040,Random-Local,human_eval/audio/S040/Random-Local/seed0.wav,0,P10,10.12,T040,3700,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S040,c024a5264846dd43f5643990d5dcd5287d16450219d2b6ed024b85bf9a98926c
S040,Tail-30,human_eval/audio/S040/Tail-30/seed0.wav,0,P10,10.12,T040,3700,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S040,0d3ef7fb4509e5aeb58ec540f2f8692af83fe17573d3dd980551473e307ffc97
S040,Tail-SD,human_eval/audio/S040/Tail-SD/seed0.wav,0,P10,10.12,T040,3700,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S040,0594f6e02b09ab3619218a86c3b4ed2323891f8fd5135bd6c4ca70eae59d55ba
S041,Base,human_eval/audio/S041/Base/seed0.wav,0,P01,9.95,T041,3723,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S041,ba6d855b19016eba77ea8f09fab54c7001ce9aa9a00bd378739e7dd9d9026dda
S041,Full-SD,human_eval/audio/S041/Full-SD/seed0.wav,0,P01,9.95,T041,3723,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S041,500e6445466b0a8be8525d3ad5665e2256b2be747299da35f67fe03a5b5a3224
S041,Random-Local,human_eval/audio/S041/Random-Local/seed0.wav,0,P01,9.95,T041,3723,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S041,77584d5e73e9faecd07f9ce19cb9a4f21854c6541fc2a598ec2ae49432ebd9c6
S041,Tail-30,human_eval/audio/S041/Tail-30/seed0.wav,0,P01,9.95,T041,3723,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S041,7e52c35e9edb87bacb5eb80cc3f674c06e794754ed1c7d44aedc3ea5a5f25a15
S041,Tail-SD,human_eval/audio/S041/Tail-SD/seed0.wav,0,P01,9.95,T041,3723,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S041,467cec92e5064ccf732f1c32a435dd29683795e6be10f6ea19ee75fcdc5aabf9
S042,Base,human_eval/audio/S042/Base/seed0.wav,0,P02,8.59,T042,3675,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S042,a084777165c47bc5eb026d23c1c0ff4e378c71318a62c202bba95c32a9846526
S042,Full-SD,human_eval/audio/S042/Full-SD/seed0.wav,0,P02,8.59,T042,3675,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S042,e6d35e3d254e9049f319547c7beebd1017be012bc228d1faf87ae866b4b05534
S042,Random-Local,human_eval/audio/S042/Random-Local/seed0.wav,0,P02,8.59,T042,3675,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S042,52238007c1ea35ac68dd14442fd9361b34a8f0c4d45abd8f84adbf117ba4e07e
S042,Tail-30,human_eval/audio/S042/Tail-30/seed0.wav,0,P02,8.59,T042,3675,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S042,73d959601bc02e3576fb4a64970119af60e12cf3d40c602cf7e90decc6dbfc51
S042,Tail-SD,human_eval/audio/S042/Tail-SD/seed0.wav,0,P02,8.59,T042,3675,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S042,1403756b8f18bae9d046b4c411e84411d65a83178a4b22fd231ed4e42d011888
S043,Base,human_eval/audio/S043/Base/seed0.wav,0,P03,4.5,T043,3672,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S043,c69e5931ce3f2b51b055deb3b6141bc7db89349bd05aeb953ed3b63d1a6ead81
S043,Full-SD,human_eval/audio/S043/Full-SD/seed0.wav,0,P03,4.5,T043,3672,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S043,2e6257d06d5ab14ee60eeb24722cd9a6a28152c508e8f9a20706d04bea2adca7
S043,Random-Local,human_eval/audio/S043/Random-Local/seed0.wav,0,P03,4.5,T043,3672,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S043,c953ad69a88661d289a12da1e4265c1361cfa7a02e73a0f9ef1be9cde1d1c6e0
S043,Tail-30,human_eval/audio/S043/Tail-30/seed0.wav,0,P03,4.5,T043,3672,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S043,d3b29fc308fd2d9b8541933037744e0b2fd84c1165d310f365627bad059a521a
S043,Tail-SD,human_eval/audio/S043/Tail-SD/seed0.wav,0,P03,4.5,T043,3672,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S043,71cd93aedf2a79aef7a36ab6792f861402288e729c8aa9696cb1aa8cb9959305
S044,Base,human_eval/audio/S044/Base/seed0.wav,0,P04,11.52,T044,3723,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S044,a1cded4233d36d7077814758679bc87063e77e5637ab97ea7ce35b18c4156e05
S044,Full-SD,human_eval/audio/S044/Full-SD/seed0.wav,0,P04,11.52,T044,3723,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S044,c1f6ee0b60283a8c8d1c750e99d469e7b9fa1963f9de5ee9bc1f6f279b8bd085
S044,Random-Local,human_eval/audio/S044/Random-Local/seed0.wav,0,P04,11.52,T044,3723,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S044,5566df7ff0796f082048d16f93f4e7f02587fc321e998cb48e5a6bd73b6e99ec
S044,Tail-30,human_eval/audio/S044/Tail-30/seed0.wav,0,P04,11.52,T044,3723,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S044,ffe89a2817c5c5dd0d467de8bbbe479f7d8a22c80ee401c9b2a297cb097f7928
S044,Tail-SD,human_eval/audio/S044/Tail-SD/seed0.wav,0,P04,11.52,T044,3723,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S044,44da264beacf025f767b63b11e645f20ca01e4713cafef3750ff4464a82c3517
S045,Base,human_eval/audio/S045/Base/seed0.wav,0,P05,11.0,T045,3675,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S045,993922fa4a291f1e6ab08558a9fc6b57ec0b6790afb787d1dd684b2d132930dd
S045,Full-SD,human_eval/audio/S045/Full-SD/seed0.wav,0,P05,11.0,T045,3675,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S045,8d6dc4b13a1dd3605d21dfb7eeb7fd984acd88308d3c2c9efec2aa1e68c2b864
S045,Random-Local,human_eval/audio/S045/Random-Local/seed0.wav,0,P05,11.0,T045,3675,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S045,f2ee8570877479bee2ceee3cba57ac866bdadfbd0566f9b5022da7137441483c
S045,Tail-30,human_eval/audio/S045/Tail-30/seed0.wav,0,P05,11.0,T045,3675,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S045,36ed07ef3b23b2ea78963f579f7a24b15254f87284923e883d16c11f3c4650ed
S045,Tail-SD,human_eval/audio/S045/Tail-SD/seed0.wav,0,P05,11.0,T045,3675,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S045,6698c50347ab00f179ff317e38e16c0f3426748382adaec59e0cb3e9ee8f12a7
S046,Base,human_eval/audio/S046/Base/seed0.wav,0,P06,5.98,T046,3700,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S046,abc27df9354cc351c20facdfb56f4636c4d481b809171a6f82bb69cf44443fed
S046,Full-SD,human_eval/audio/S046/Full-SD/seed0.wav,0,P06,5.98,T046,3700,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S046,bd29cce28cff2048b88e44a7afa2d9f83ccc416a2fe2639e22b46c8ad1ebf316
S046,Random-Local,human_eval/audio/S046/Random-Local/seed0.wav,0,P06,5.98,T046,3700,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S046,b887c4ba4713d299692131e6b205f93194b656863c84ddaa0b9b30b40781fd23
S046,Tail-30,human_eval/audio/S046/Tail-30/seed0.wav,0,P06,5.98,T046,3700,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S046,5ece26d7edd44bd32f91b79e456bfda2238ce362f6e0ac4cb539e836a50e258e
S046,Tail-SD,human_eval/audio/S046/Tail-SD/seed0.wav,0,P06,5.98,T046,3700,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S046,ebf9b42ac3d6e889302cc61b42cb82a6b5222d185d077cf17c697d0fa7346377
S047,Base,human_eval/audio/S047/Base/seed0.wav,0,P07,9.8,T047,3675,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S047,ab6cba2fdafcee9f708a0469b98c26083271642c11d312eb43d6d7c0e3a042fc
S047,Full-SD,human_eval/audio/S047/Full-SD/seed0.wav,0,P07,9.8,T047,3675,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S047,b3f820a702d7d60993208e5ddb62b615b56f28dde04def609ed388fc9ef16b94
S047,Random-Local,human_eval/audio/S047/Random-Local/seed0.wav,0,P07,9.8,T047,3675,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S047,f09e519bd2bdedd27f64bfab7660c2aa42926687ba2c5cdb94aee1b278f2cbb4
S047,Tail-30,human_eval/audio/S047/Tail-30/seed0.wav,0,P07,9.8,T047,3675,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S047,e6342a77c7909f54773a13fea8775b2f8d7f843f70211a5d9b36a3e63cb060f0
S047,Tail-SD,human_eval/audio/S047/Tail-SD/seed0.wav,0,P07,9.8,T047,3675,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S047,84f8d4525493eaccf33f942b1a5df2b2c48be797fb2a0baf86dc380ec36121e5
S048,Base,human_eval/audio/S048/Base/seed0.wav,0,P08,4.32,T048,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S048,b7fec0d081309f14d4bb627607257547ef5b222e90766f24806c952242967316
S048,Full-SD,human_eval/audio/S048/Full-SD/seed0.wav,0,P08,4.32,T048,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S048,b6fa36ec17b5c14535cbce145088cc89b840b947b6ef152924e79846e3bf0042
S048,Random-Local,human_eval/audio/S048/Random-Local/seed0.wav,0,P08,4.32,T048,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S048,92c8ef0883a801a7464ebdb0f40d3a11cf58bba74811f61e2dcdb46824f55c95
S048,Tail-30,human_eval/audio/S048/Tail-30/seed0.wav,0,P08,4.32,T048,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S048,4dc9c24a78a890936f4e54df762a953635e37c0530e79f1ed21e54a4bb33f101
S048,Tail-SD,human_eval/audio/S048/Tail-SD/seed0.wav,0,P08,4.32,T048,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S048,26254593aa5535cc6e95a30697d4653844aad395de72b05fee443de41405b4fc
S049,Base,human_eval/audio/S049/Base/seed0.wav,0,P09,4.09,T049,3666,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S049,f8eeb8690aa561226d5e7a71e9be4e38ca95be0b52f1ac0032061598623fe707
S049,Full-SD,human_eval/audio/S049/Full-SD/seed0.wav,0,P09,4.09,T049,3666,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S049,9198271d4aef3d10b43f06fb548e2f8f6358177765e428ef1ae387dd5489b264
S049,Random-Local,human_eval/audio/S049/Random-Local/seed0.wav,0,P09,4.09,T049,3666,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S049,b4ee4167a7a541e395bbe4eaeb7dad38ee3dd2da70299d559613a2c9958a8c4f
S049,Tail-30,human_eval/audio/S049/Tail-30/seed0.wav,0,P09,4.09,T049,3666,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S049,67b605156c44cd459a6b6b87c1355234a646bad19a82869ebffb57407a943f83
S049,Tail-SD,human_eval/audio/S049/Tail-SD/seed0.wav,0,P09,4.09,T049,3666,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S049,04a7432e9e66da08cc0e3ac95204e6e09db408a848f7ce10d8204ebf5102868a
S050,Base,human_eval/audio/S050/Base/seed0.wav,0,P10,9.87,T050,3652,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S050,8e5b6fe884437aa7f0fffdf004d32b77dea0ff3d4a0bd1a68625eb5b45f6d22d
S050,Full-SD,human_eval/audio/S050/Full-SD/seed0.wav,0,P10,9.87,T050,3652,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S050,d8c65daa3042bba1b0e05c1435f4467b2e44d708f1dd709c64acd0b05c455d30
S050,Random-Local,human_eval/audio/S050/Random-Local/seed0.wav,0,P10,9.87,T050,3652,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S050,4cc31c14314ec4dfbec6cc333c79adc8c863eb0be141811e51381399fc4f28cf
S050,Tail-30,human_eval/audio/S050/Tail-30/seed0.wav,0,P10,9.87,T050,3652,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S050,b5d5e73ef56241a792ecf0f5808a4a12babca2295f0fcbaa02027c2f13001caf
S050,Tail-SD,human_eval/audio/S050/Tail-SD/seed0.wav,0,P10,9.87,T050,3652,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S050,ec01d77329feaf115f449d43f39a4eee188150fd14583bdc00ad3f94327800c3
S051,Base,human_eval/audio/S051/Base/seed0.wav,0,P01,8.48,T051,3726,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S051,c64c3766b3c47a05cc49f58d56284f5f0a875e7f84937b257d3a963737ffb147
S051,Full-SD,human_eval/audio/S051/Full-SD/seed0.wav,0,P01,8.48,T051,3726,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S051,b05ab5237473bc4e5e8be3d2d440b858671ad1b9307ed4a371b5cfb93c3103f3
S051,Random-Local,human_eval/audio/S051/Random-Local/seed0.wav,0,P01,8.48,T051,3726,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S051,5cb4a08b9895d4d3158eb21ee89199e26abfa59e80a591e373fc015bdb6d3376
S051,Tail-30,human_eval/audio/S051/Tail-30/seed0.wav,0,P01,8.48,T051,3726,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S051,cd0f8c3ec88290628609e42fd8f82918c3f59fa0339429edf0e40397d0769ad6
S051,Tail-SD,human_eval/audio/S051/Tail-SD/seed0.wav,0,P01,8.48,T051,3726,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S051,400227e5eee5c6bb7a8d41d90fc6a8e485bc3a99b4f12ddb0864d7675b786e32
S052,Base,human_eval/audio/S052/Base/seed0.wav,0,P02,6.49,T052,3666,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S052,f6b7f2993dc89268c6b558bb4f464042e1975ee092dddeb4fd4b55724ec94400
S052,Full-SD,human_eval/audio/S052/Full-SD/seed0.wav,0,P02,6.49,T052,3666,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S052,1e84510f9e5175885146202b5b390915200826f88837f4485d227da77515429d
S052,Random-Local,human_eval/audio/S052/Random-Local/seed0.wav,0,P02,6.49,T052,3666,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S052,8ec9890381b14a401347c19b87cbe6472c2c72a0a9b36d17f9c7a02fc0ec9d99
S052,Tail-30,human_eval/audio/S052/Tail-30/seed0.wav,0,P02,6.49,T052,3666,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S052,f789eaf919a0d02e613dfec6ca28b731f536091ead3af9e14ce1570f65e659b8
S052,Tail-SD,human_eval/audio/S052/Tail-SD/seed0.wav,0,P02,6.49,T052,3666,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S052,b014c3ea411c236c8e59a584540331b66da6ee3b4b51874b81e21f797c0e1ad2
S053,Base,human_eval/audio/S053/Base/seed0.wav,0,P03,9.59,T053,3666,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S053,12a26b3a8cef54e0f18636aabe806a6587cd19a8228d3469a5045ae058c1e354
S053,Full-SD,human_eval/audio/S053/Full-SD/seed0.wav,0,P03,9.59,T053,3666,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S053,b02b8cf92797a8a27d05362ce00591dd71fc050636d12b190a75d6588e1a76f6
S053,Random-Local,human_eval/audio/S053/Random-Local/seed0.wav,0,P03,9.59,T053,3666,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S053,df9a093e57c93685e39e426c89ad1b40fff582715aef8a467a2702e2c1c02e13
S053,Tail-30,human_eval/audio/S053/Tail-30/seed0.wav,0,P03,9.59,T053,3666,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S053,a370195077368a4e69fd73269c3cdc2249f00b5b8eca87748a8b4135580cb581
S053,Tail-SD,human_eval/audio/S053/Tail-SD/seed0.wav,0,P03,9.59,T053,3666,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S053,55cd9f251217183a7a3e8484d83dddf2c7a247f32f70ac7c8c09d0d7bafc35c6
S054,Base,human_eval/audio/S054/Base/seed0.wav,0,P04,6.74,T054,3652,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S054,a90a1ee70332fda2a2917166defa0c2c6faa882f639e82be2332eccb3443e64c
