listener_id,source_id,system,completion,major_error,mos
L05,S072,Full-SD,1,0,4
L05,S073,Full-SD,0,0,4
L05,S074,Full-SD,0,1,4
L05,S075,Full-SD,0,1,4
L05,S076,Full-SD,1,0,4
L05,S077,Full-SD,1,0,4
L05,S078,Full-SD,1,0,4
L05,S079,Full-SD,1,0,4
L05,S080,Full-SD,1,0,4
L05,S081,Full-SD,1,0,4
L05,S082,Full-SD,1,0,4
L05,S083,Full-SD,1,0,4
L05,S084,Full-SD,0,1,4
L05,S085,Full-SD,1,0,4
L05,S086,Full-SD,1,0,5
L05,S087,Full-SD,1,0,5
L05,S088,Full-SD,1,0,4
L05,S089,Full-SD,1,0,4
L05,S090,Full-SD,1,0,4
L05,S091,Full-SD,0,1,4
L05,S092,Full-SD,1,0,4
L05,S093,Full-SD,0,1,4
L05,S094,Full-SD,0,0,4
L05,S095,Full-SD,0,0,4
L05,S096,Full-SD,0,0,4
L05,S097,Full-SD,1,0,4
L05,S098,Full-SD,0,0,4
L05,S099,Full-SD,1,0,4
L05,S100,Full-SD,1,0,4
L05,S101,Full-SD,0,0,4
L05,S102,Full-SD,0,1,4
L05,S103,Full-SD,1,0,4
L05,S104,Full-SD,1,0,4
L05,S105,Full-SD,1,0,4
L05,S106,Full-SD,1,0,4
L05,S107,Full-SD,1,0,4
L05,S108,Full-SD,1,0,4
L05,S109,Full-SD,1,0,4
L05,S110,Full-SD,0,1,4
L05,S111,Full-SD,0,1,4
L05,S112,Full-SD,1,0,4
L05,S113,Full-SD,0,1,4
L05,S114,Full-SD,0,0,4
L05,S115,Full-SD,0,0,4
L05,S116,Full-SD,0,0,5
L05,S117,Full-SD,1,0,4
L05,S118,Full-SD,1,0,5
L05,S119,Full-SD,1,0,4
L05,S120,Full-SD,1,0,5
L06,S001,Full-SD,1,0,4
L06,S002,Full-SD,0,1,4
L06,S003,Full-SD,1,0,4
L06,S004,Full-SD,1,0,4
L06,S005,Full-SD,0,1,4
L06,S006,Full-SD,0,0,4
L06,S007,Full-SD,0,0,4
L06,S008,Full-SD,0,1,4
L06,S009,Full-SD,0,0,4
L06,S010,Full-SD,1,0,4
L06,S011,Full-SD,0,0,4
L06,S012,Full-SD,1,0,4
L06,S013,Full-SD,0,0,4
L06,S014,Full-SD,1,0,4
L06,S015,Full-SD,1,0,4
L06,S016,Full-SD,1,0,4
L06,S017,Full-SD,1,0,4
L06,S018,Full-SD,1,0,4
L06,S019,Full-SD,1,0,4
L06,S020,Full-SD,1,0,4
L06,S021,Full-SD,1,0,4
L06,S022,Full-SD,1,0,4
L06,S023,Full-SD,0,0,4
L06,S024,Full-SD,1,0,5
L06,S025,Full-SD,1,0,4
L06,S026,Full-SD,1,0,4
L06,S027,Full-SD,1,0,4
L06,S028,Full-SD,0,0,5
L06,S029,Full-SD,1,0,4
L06,S030,Full-SD,1,0,4
L06,S031,Full-SD,0,1,4
L06,S032,Full-SD,1,0,4
L06,S033,Full-SD,1,0,4
L06,S034,Full-SD,1,0,4
L06,S035,Full-SD,1,0,4
L06,S036,Full-SD,0,1,4
L06,S037,Full-SD,1,0,4
L06,S038,Full-SD,1,0,4
L06,S039,Full-SD,0,1,4
L06,S040,Full-SD,0,1,4
L06,S041,Full-SD,1,0,4
L06,S042,Full-SD,1,0,4
L06,S043,Full-SD,1,0,4
L06,S044,Full-SD,1,0,4
L06,S045,Full-SD,1,0,4
L06,S046,Full-SD,0,1,4
L06,S047,Full-SD,0,1,4
L06,S048,Full-SD,1,0,4
L06,S049,Full-SD,1,0,4
L06,S050,Full-SD,0,1,4
L06,S051,Full-SD,0,0,4
L06,S052,Full-SD,1,0,4
L06,S053,Full-SD,1,0,4
L06,S054,Full-SD,1,0,4
L06,S055,Full-SD,1,0,4
L06,S056,Full-SD,1,0,4
L06,S057,Full-SD,1,0,4
L06,S058,Full-SD,1,0,4
L06,S059,Full-SD,1,0,4
L06,S060,Full-SD,0,0,4
L06,S061,Full-SD,1,0,4
L06,S062,Full-SD,0,1,4
L06,S063,Full-SD,0,0,4
L06,S064,Full-SD,1,0,4
L06,S065,Full-SD,1,0,4
L06,S066,Full-SD,1,0,4
L06,S067,Full-SD,1,0,4
L06,S068,Full-SD,1,0,4
L06,S069,Full-SD,0,1,4
L06,S070,Full-SD,0,0,4
L06,S071,Full-SD,1,0,4
L06,S072,Full-SD,1,0,4
L06,S073,Full-SD,1,0,4
L06,S074,Full-SD,0,1,4
L06,S075,Full-SD,1,0,4
L06,S076,Full-SD,0,1,4
L06,S077,Full-SD,0,0,4
L06,S078,Full-SD,1,0,4
L06,S079,Full-SD,0,0,4
L06,S080,Full-SD,1,0,4
L06,S081,Full-SD,0,0,4
L06,S082,Full-SD,0,0,4
L06,S083,Full-SD,0,1,4
L06,S084,Full-SD,1,0,4
L06,S085,Full-SD,1,0,4
L06,S086,Full-SD,1,0,4
L06,S087,Full-SD,1,0,4
L06,S088,Full-SD,1,0,4
L06,S089,Full-SD,0,1,4
L06,S090,Full-SD,1,0,4
L06,S091,Full-SD,0,0,4
L06,S092,Full-SD,0,1,4
L06,S093,Full-SD,0,0,4
L06,S094,Full-SD,1,0,4
L06,S095,Full-SD,1,0,4
L06,S096,Full-SD,1,0,4
L06,S097,Full-SD,1,0,4
L06,S098,Full-SD,0,0,4
L06,S099,Full-SD,1,0,5
L06,S100,Full-SD,0,0,4
L06,S101,Full-SD,1,0,4
L06,S102,Full-SD,0,1,4
L06,S103,Full-SD,1,0,4
L06,S104,Full-SD,1,0,4
L06,S105,Full-SD,0,0,4
L06,S106,Full-SD,0,0,4
L06,S107,Full-SD,1,0,5
L06,S108,Full-SD,1,0,4
L06,S109,Full-SD,1,0,4
L06,S110,Full-SD,0,0,4
L06,S111,Full-SD,1,0,4
L06,S112,Full-SD,0,1,4
L06,S113,Full-SD,1,0,4
L06,S114,Full-SD,1,0,4
L06,S115,Full-SD,1,0,4
L06,S116,Full-SD,0,1,4
L06,S117,Full-SD,1,0,4
L06,S118,Full-SD,0,0,4
L06,S119,Full-SD,1,0,4
L06,S120,Full-SD,1,0,4
L07,S001,Full-SD,1,0,4
L07,S002,Full-SD,1,0,4
L07,S003,Full-SD,0,1,4
L07,S004,Full-SD,1,0,4
L07,S005,Full-SD,1,0,4
L07,S006,Full-SD,1,0,4
L07,S007,Full-SD,0,0,4
L07,S008,Full-SD,1,0,4
L07,S009,Full-SD,0,0,4
L07,S010,Full-SD,0,0,4
L07,S011,Full-SD,0,0,4
L07,S012,Full-SD,1,0,4
L07,S013,Full-SD,0,0,4
L07,S014,Full-SD,0,0,4
L07,S015,Full-SD,0,0,4
L07,S016,Full-SD,0,1,4
L07,S017,Full-SD,1,0,4
L07,S018,Full-SD,1,0,5
L07,S019,Full-SD,1,0,4
L07,S020,Full-SD,0,0,4
L07,S021,Full-SD,0,0,4
L07,S022,Full-SD,1,0,4
L07,S023,Full-SD,1,0,4
L07,S024,Full-SD,1,0,4
L07,S025,Full-SD,1,0,4
L07,S026,Full-SD,1,0,4
L07,S027,Full-SD,0,1,4
L07,S028,Full-SD,1,0,4
L07,S029,Full-SD,1,0,4
L07,S030,Full-SD,1,0,4
L07,S031,Full-SD,0,1,4
L07,S032,Full-SD,1,0,4
L07,S033,Full-SD,1,0,4
L07,S034,Full-SD,1,0,4
L07,S035,Full-SD,1,0,4
L07,S036,Full-SD,1,0,4
L07,S037,Full-SD,1,0,5
L07,S038,Full-SD,0,0,4
L07,S039,Full-SD,1,0,4
L07,S040,Full-SD,1,0,4
L07,S041,Full-SD,1,0,4
L07,S042,Full-SD,1,0,4
L07,S043,Full-SD,0,0,4
L07,S044,Full-SD,1,0,4
L07,S045,Full-SD,1,0,4
L07,S046,Full-SD,0,0,4
L07,S047,Full-SD,1,0,4
L07,S048,Full-SD,0,1,4
L07,S049,Full-SD,1,0,4
L07,S050,Full-SD,1,0,4
L07,S051,Full-SD,1,0,4
L07,S052,Full-SD,1,0,5
L07,S053,Full-SD,1,0,4
L07,S054,Full-SD,0,0,4
L07,S055,Full-SD,1,0,4
L07,S056,Full-SD,1,0,4
L07,S057,Full-SD,1,0,4
L07,S058,Full-SD,1,0,4
L07,S059,Full-SD,1,0,4
L07,S060,Full-SD,0,1,4
L07,S061,Full-SD,1,0,4
L07,S062,Full-SD,0,1,4
L07,S063,Full-SD,0,0,4
L07,S064,Full-SD,1,0,4
L07,S065,Full-SD,1,0,4
L07,S066,Full-SD,0,0,4
L07,S067,Full-SD,0,0,4
L07,S068,Full-SD,0,0,4
L07,S069,Full-SD,1,0,4
L07,S070,Full-SD,0,0,4
L07,S071,Full-SD,1,0,4
L07,S072,Full-SD,1,0,4
L07,S073,Full-SD,0,0,4
L07,S074,Full-SD,1,0,4
L07,S075,Full-SD,0,1,4
L07,S076,Full-SD,1,0,4
L07,S077,Full-SD,1,0,4
L07,S078,Full-SD,0,0,4
L07,S079,Full-SD,1,0,4
L07,S080,Full-SD,1,0,4
L07,S081,Full-SD,0,1,4
L07,S082,Full-SD,1,0,4
L07,S083,Full-SD,0,0,4
L07,S084,Full-SD,0,0,4
L07,S085,Full-SD,1,0,4
L07,S086,Full-SD,0,1,4
L07,S087,Full-SD,1,0,4
L07,S088,Full-SD,1,0,4
L07,S089,Full-SD,1,0,4
L07,S090,Full-SD,1,0,4
L07,S091,Full-SD,0,1,4
L07,S092,Full-SD,1,0,4
L07,S093,Full-SD,1,0,4
L07,S094,Full-SD,1,0,4
L07,S095,Full-SD,1,0,4
L07,S096,Full-SD,1,0,4
L07,S097,Full-SD,1,0,4
L07,S098,Full-SD,0,0,4
L07,S099,Full-SD,0,0,4
L07,S100,Full-SD,0,0,4
L07,S101,Full-SD,1,0,4
L07,S102,Full-SD,0,0,4
L07,S103,Full-SD,1,0,4
L07,S104,Full-SD,1,0,4
L07,S105,Full-SD,0,0,4
L07,S106,Full-SD,0,0,4
L07,S107,Full-SD,0,0,4
L07,S108,Full-SD,1,0,4
L07,S109,Full-SD,1,0,4
L07,S110,Full-SD,1,0,4
L07,S111,Full-SD,1,0,4
L07,S112,Full-SD,1,0,4
L07,S113,Full-SD,0,0,4
L07,S114,Full-SD,1,0,4
L07,S115,Full-SD,1,0,4
L07,S116,Full-SD,0,1,4
L07,S117,Full-SD,1,0,4
L07,S118,Full-SD,0,0,4
L07,S119,Full-SD,0,1,4
L07,S120,Full-SD,1,0,4
L08,S001,Full-SD,0,0,4
L08,S002,Full-SD,1,0,4
L08,S003,Full-SD,0,1,4
L08,S004,Full-SD,0,1,4
L08,S005,Full-SD,0,0,4
L08,S006,Full-SD,1,0,4
L08,S007,Full-SD,0,1,4
L08,S008,Full-SD,1,0,5
L08,S009,Full-SD,1,0,4
L08,S010,Full-SD,0,0,4
L08,S011,Full-SD,0,1,4
L08,S012,Full-SD,1,0,4
L08,S013,Full-SD,0,0,4
L08,S014,Full-SD,1,0,4
L08,S015,Full-SD,1,0,4
L08,S016,Full-SD,1,0,4
L08,S017,Full-SD,1,0,4
L08,S018,Full-SD,1,0,4
L08,S019,Full-SD,1,0,4
L08,S020,Full-SD,1,0,4
L08,S021,Full-SD,1,0,4
L08,S022,Full-SD,1,0,4
L08,S023,Full-SD,0,1,4
L08,S024,Full-SD,1,0,4
L08,S025,Full-SD,0,0,5
L08,S026,Full-SD,1,0,4
L08,S027,Full-SD,1,0,4
L08,S028,Full-SD,1,0,4
L08,S029,Full-SD,1,0,4
L08,S030,Full-SD,1,0,4
L08,S031,Full-SD,0,0,4
L08,S032,Full-SD,0,1,4
L08,S033,Full-SD,1,0,4
L08,S034,Full-SD,0,1,4
L08,S035,Full-SD,0,0,4
L08,S036,Full-SD,0,0,4
L08,S037,Full-SD,1,0,4
L08,S038,Full-SD,1,0,4
L08,S039,Full-SD,1,0,4
L08,S040,Full-SD,1,0,4
L08,S041,Full-SD,1,0,4
L08,S042,Full-SD,0,0,4
L08,S043,Full-SD,0,1,4
L08,S044,Full-SD,1,0,4
L08,S045,Full-SD,0,0,4
L08,S046,Full-SD,1,0,4
L08,S047,Full-SD,0,0,5
L08,S048,Full-SD,0,0,4
L08,S049,Full-SD,1,0,4
L08,S050,Full-SD,1,0,4
L08,S051,Full-SD,1,0,4
L08,S052,Full-SD,1,0,4
L08,S053,Full-SD,1,0,4
L08,S054,Full-SD,0,0,4
L08,S055,Full-SD,1,0,4
L08,S056,Full-SD,1,0,4
L08,S057,Full-SD,1,0,4
L08,S058,Full-SD,0,1,4
L08,S059,Full-SD,0,0,4
L08,S060,Full-SD,1,0,4
L08,S061,Full-SD,1,0,4
L08,S062,Full-SD,0,0,4
L08,S063,Full-SD,0,0,4
L08,S064,Full-SD,1,0,4
L08,S065,Full-SD,1,0,4
L08,S066,Full-SD,0,0,4
L08,S067,Full-SD,1,0,4
L08,S068,Full-SD,1,0,4
L08,S069,Full-SD,1,0,4
L08,S070,Full-SD,0,1,4
L08,S071,Full-SD,1,0,4
L08,S072,Full-SD,1,0,4
L08,S073,Full-SD,1,0,4
L08,S074,Full-SD,0,0,4
L08,S075,Full-SD,1,0,4
L08,S076,Full-SD,0,0,4
L08,S077,Full-SD,0,1,4
L08,S078,Full-SD,1,0,4
L08,S079,Full-SD,1,0,4
L08,S080,Full-SD,0,0,4
L08,S081,Full-SD,1,0,4
L08,S082,Full-SD,1,0,4
L08,S083,Full-SD,0,0,4
L08,S084,Full-SD,1,0,4
L08,S085,Full-SD,1,0,4
L08,S086,Full-SD,1,0,4
L08,S087,Full-SD,1,0,4
L08,S088,Full-SD,1,0,4
L08,S089,Full-SD,0,1,4
L08,S090,Full-SD,0,0,5
L08,S091,Full-SD,1,0,4
L08,S092,Full-SD,1,0,4
L08,S093,Full-SD,1,0,4
L08,S094,Full-SD,0,0,4
L08,S095,Full-SD,1,0,4
L08,S096,Full-SD,1,0,4
L08,S097,Full-SD,0,0,4
L08,S098,Full-SD,1,0,4
L08,S099,Full-SD,1,0,4
L08,S100,Full-SD,1,0,4
L08,S101,Full-SD,1,0,4
L08,S102,Full-SD,0,0,4
L08,S103,Full-SD,1,0,4
L08,S104,Full-SD,1,0,4
L08,S105,Full-SD,0,0,4
L08,S106,Full-SD,1,0,4
L08,S107,Full-SD,1,0,4
L08,S108,Full-SD,1,0,4
L08,S109,Full-SD,1,0,4
L08,S110,Full-SD,1,0,4
L08,S111,Full-SD,0,0,4
L08,S112,Full-SD,1,0,4
L08,S113,Full-SD,1,0,4
L08,S114,Full-SD,1,0,4
L08,S115,Full-SD,1,0,4
L08,S116,Full-SD,1,0,4
L08,S117,Full-SD,1,0,4
L08,S118,Full-SD,0,0,4
L08,S119,Full-SD,1,0,4
L08,S120,Full-SD,1,0,4
L09,S001,Full-SD,1,0,4
L09,S002,Full-SD,1,0,4
L09,S003,Full-SD,0,1,4
L09,S004,Full-SD,0,0,4
L09,S005,Full-SD,1,0,4
L09,S006,Full-SD,1,0,4
L09,S007,Full-SD,1,0,4
L09,S008,Full-SD,1,0,4
L09,S009,Full-SD,1,0,4
L09,S010,Full-SD,1,0,4
L09,S011,Full-SD,0,0,4
L09,S012,Full-SD,1,0,4
L09,S013,Full-SD,0,0,4
L09,S014,Full-SD,1,0,4
L09,S015,Full-SD,1,0,4
L09,S016,Full-SD,1,0,4
L09,S017,Full-SD,1,0,4
L09,S018,Full-SD,1,0,4
L09,S019,Full-SD,1,0,4
L09,S020,Full-SD,1,0,4
L09,S021,Full-SD,1,0,4
L09,S022,Full-SD,1,0,4
L09,S023,Full-SD,1,0,4
L09,S024,Full-SD,1,0,4
L09,S025,Full-SD,0,1,4
L09,S026,Full-SD,1,0,4
L09,S027,Full-SD,0,1,4
L09,S028,Full-SD,1,0,4
L09,S029,Full-SD,0,0,4
L09,S030,Full-SD,1,0,4
L09,S031,Full-SD,1,0,4
L09,S032,Full-SD,1,0,4
L09,S033,Full-SD,1,0,4
L09,S034,Full-SD,1,0,4
L09,S035,Full-SD,1,0,4
L09,S036,Full-SD,0,0,4
L09,S037,Full-SD,0,0,4
L09,S038,Full-SD,1,0,4
L09,S039,Full-SD,1,0,4
L09,S040,Full-SD,1,0,4
L09,S041,Full-SD,1,0,4
L09,S042,Full-SD,0,0,4
L09,S043,Full-SD,0,1,4
L09,S044,Full-SD,0,0,4
L09,S045,Full-SD,1,0,4
L09,S046,Full-SD,0,0,4
L09,S047,Full-SD,1,0,4
L09,S048,Full-SD,0,0,4
L09,S049,Full-SD,1,0,4
L09,S050,Full-SD,1,0,4
L09,S051,Full-SD,1,0,4
L09,S052,Full-SD,1,0,4
L09,S053,Full-SD,1,0,5
L09,S054,Full-SD,1,0,4
L09,S055,Full-SD,0,0,4
L09,S056,Full-SD,1,0,4
L09,S057,Full-SD,1,0,4
L09,S058,Full-SD,1,0,4
L09,S059,Full-SD,0,0,4
L09,S060,Full-SD,0,0,4
L09,S061,Full-SD,1,0,4
L09,S062,Full-SD,0,0,4
L09,S063,Full-SD,1,0,4
L09,S064,Full-SD,1,0,4
L09,S065,Full-SD,0,0,4
L09,S066,Full-SD,1,0,4
L09,S067,Full-SD,0,0,4
L09,S068,Full-SD,0,1,5
L09,S069,Full-SD,1,0,4
L09,S070,Full-SD,1,0,4
L09,S071,Full-SD,0,1,4
L09,S072,Full-SD,0,0,4
L09,S073,Full-SD,1,0,4
L09,S074,Full-SD,0,1,4
L09,S075,Full-SD,0,0,4
L09,S076,Full-SD,1,0,4
L09,S077,Full-SD,1,0,4
L09,S078,Full-SD,1,0,4
L09,S079,Full-SD,1,0,4
L09,S080,Full-SD,1,0,4
L09,S081,Full-SD,1,0,4
L09,S082,Full-SD,1,0,4
L09,S083,Full-SD,0,0,4
L09,S084,Full-SD,1,0,4
L09,S085,Full-SD,1,0,4
L09,S086,Full-SD,1,0,4
L09,S087,Full-SD,1,0,4
L09,S088,Full-SD,1,0,4
L09,S089,Full-SD,1,0,4
L09,S090,Full-SD,0,1,4
L09,S091,Full-SD,1,0,4
L09,S092,Full-SD,1,0,4
L09,S093,Full-SD,0,0,4
L09,S094,Full-SD,1,0,5
L09,S095,Full-SD,0,0,4
L09,S096,Full-SD,1,0,4
L09,S097,Full-SD,1,0,4
L09,S098,Full-SD,0,0,4
L09,S099,Full-SD,1,0,4
L09,S100,Full-SD,1,0,4
L09,S101,Full-SD,0,0,4
L09,S102,Full-SD,1,0,4
L09,S103,Full-SD,1,0,4
L09,S104,Full-SD,1,0,4
L09,S105,Full-SD,0,0,5
L09,S106,Full-SD,1,0,4
L09,S107,Full-SD,1,0,4
L09,S108,Full-SD,1,0,4
L09,S109,Full-SD,1,0,4
L09,S110,Full-SD,0,0,5
L09,S111,Full-SD,0,0,4
L09,S112,Full-SD,1,0,4
L09,S113,Full-SD,0,0,4
L09,S114,Full-SD,1,0,4
L09,S115,Full-SD,0,1,4
L09,S116,Full-SD,1,0,4
L09,S117,Full-SD,0,0,4
L09,S118,Full-SD,1,0,4
L09,S119,Full-SD,0,1,4
L09,S120,Full-SD,1,0,4
L10,S001,Full-SD,0,0,4
L10,S002,Full-SD,1,0,4
L10,S003,Full-SD,1,0,4
L10,S004,Full-SD,0,0,4
L10,S005,Full-SD,1,0,4
L10,S006,Full-SD,1,0,4
L10,S007,Full-SD,1,0,4
L10,S008,Full-SD,0,1,4
L10,S009,Full-SD,0,1,4
L10,S010,Full-SD,1,0,4
L10,S011,Full-SD,0,0,4
L10,S012,Full-SD,1,0,4
L10,S013,Full-SD,1,0,4
L10,S014,Full-SD,1,0,4
L10,S015,Full-SD,1,0,4
L10,S016,Full-SD,1,0,4
L10,S017,Full-SD,1,0,4
L10,S018,Full-SD,1,0,4
L10,S019,Full-SD,0,0,4
L10,S020,Full-SD,1,0,5
L10,S021,Full-SD,0,1,4
L10,S022,Full-SD,1,0,4
L10,S023,Full-SD,1,0,4
L10,S024,Full-SD,0,1,4
L10,S025,Full-SD,0,0,4
L10,S026,Full-SD,0,0,4
L10,S027,Full-SD,1,0,4
L10,S028,Full-SD,1,0,4
L10,S029,Full-SD,1,0,4
L10,S030,Full-SD,0,1,5
L10,S031,Full-SD,1,0,4
L10,S032,Full-SD,0,0,4
L10,S033,Full-SD,1,0,4
L10,S034,Full-SD,1,0,4
L10,S035,Full-SD,0,0,4
L10,S036,Full-SD,0,1,4
L10,S037,Full-SD,1,0,4
L10,S038,Full-SD,0,1,5
L10,S039,Full-SD,1,0,4
L10,S040,Full-SD,1,0,4
L10,S041,Full-SD,0,1,4
L10,S042,Full-SD,1,0,4
L10,S043,Full-SD,1,0,4
L10,S044,Full-SD,1,0,4
L10,S045,Full-SD,1,0,4
L10,S046,Full-SD,0,0,4
L10,S047,Full-SD,1,0,4
L10,S048,Full-SD,0,0,4
L10,S049,Full-SD,1,0,4
L10,S050,Full-SD,0,0,5
L10,S051,Full-SD,1,0,4
L10,S052,Full-SD,1,0,4
L10,S053,Full-SD,1,0,4
L10,S054,Full-SD,1,0,4
L10,S055,Full-SD,0,0,4
L10,S056,Full-SD,1,0,4
L10,S057,Full-SD,1,0,4
L10,S058,Full-SD,1,0,5
L10,S059,Full-SD,1,0,4
L10,S060,Full-SD,1,0,4
L10,S061,Full-SD,0,1,4
L10,S062,Full-SD,1,0,4
L10,S063,Full-SD,0,0,4
L10,S064,Full-SD,0,1,4
L10,S065,Full-SD,1,0,4
L10,S066,Full-SD,0,0,4
L10,S067,Full-SD,1,0,4
L10,S068,Full-SD,1,0,4
L10,S069,Full-SD,1,0,4
L10,S070,Full-SD,1,0,4
L10,S071,Full-SD,1,0,4
L10,S072,Full-SD,1,0,4
L10,S073,Full-SD,1,0,5
L10,S074,Full-SD,1,0,4
L10,S075,Full-SD,1,0,4
L10,S076,Full-SD,1,0,4
L10,S077,Full-SD,1,0,4
L10,S078,Full-SD,0,1,4
L10,S079,Full-SD,0,0,4
L10,S080,Full-SD,1,0,4
L10,S081,Full-SD,1,0,4
L10,S082,Full-SD,1,0,4
L10,S083,Full-SD,1,0,4
L10,S084,Full-SD,1,0,4
L10,S085,Full-SD,1,0,4
L10,S086,Full-SD,1,0,4
L10,S087,Full-SD,1,0,5
L10,S088,Full-SD,1,0,4
L10,S089,Full-SD,0,0,4
L10,S090,Full-SD,1,0,4
L10,S091,Full-SD,1,0,4
L10,S092,Full-SD,1,0,4
L10,S093,Full-SD,1,0,4
L10,S094,Full-SD,1,0,4
L10,S095,Full-SD,1,0,4
L10,S096,Full-SD,1,0,4
L10,S097,Full-SD,1,0,5
L10,S098,Full-SD,1,0,4
L10,S099,Full-SD,1,0,4
L10,S100,Full-SD,1,0,4
L10,S101,Full-SD,1,0,4
L10,S102,Full-SD,0,0,4
L10,S103,Full-SD,1,0,4
L10,S104,Full-SD,1,0,4
L10,S105,Full-SD,0,0,4
L10,S106,Full-SD,1,0,4
L10,S107,Full-SD,1,0,4
L10,S108,Full-SD,0,1,4
L10,S109,Full-SD,0,0,4
L10,S110,Full-SD,0,0,4
L10,S111,Full-SD,0,0,4
L10,S112,Full-SD,1,0,4
L10,S113,Full-SD,1,0,4
L10,S114,Full-SD,1,0,4
L10,S115,Full-SD,1,0,4
L10,S116,Full-SD,0,0,4
L10,S117,Full-SD,0,0,4
L10,S118,Full-SD,1,0,4
L10,S119,Full-SD,1,0,4
L10,S120,Full-SD,1,0,4
L01,S001,Random-Local,1,0,4
L01,S002,Random-Local,0,1,4
L01,S003,Random-Local,1,0,4
L01,S004,Random-Local,1,0,4
L01,S005,Random-Local,0,0,4
L01,S006,Random-Local,1,0,4
L01,S007,Random-Local,1,0,4
L01,S008,Random-Local,0,0,4
L01,S009,Random-Local,0,1,4
L01,S010,Random-Local,1,0,5
L01,S011,Random-Local,0,1,4
L01,S012,Random-Local,1,0,4
L01,S013,Random-Local,1,0,4
L01,S014,Random-Local,1,0,4
L01,S015,Random-Local,1,0,4
L01,S016,Random-Local,1,0,4
L01,S017,Random-Local,1,0,4
L01,S018,Random-Local,0,0,4
L01,S019,Random-Local,1,0,4
L01,S020,Random-Local,1,0,4
L01,S021,Random-Local,0,0,4
L01,S022,Random-Local,1,0,4
L01,S023,Random-Local,1,0,4
L01,S024,Random-Local,1,0,4
L01,S025,Random-Local,0,1,4
L01,S026,Random-Local,1,0,4
L01,S027,Random-Local,0,1,4
L01,S028,Random-Local,1,0,4
L01,S029,Random-Local,1,0,4
L01,S030,Random-Local,0,0,4
L01,S031,Random-Local,1,0,4
L01,S032,Random-Local,1,0,4
L01,S033,Random-Local,0,0,4
L01,S034,Random-Local,1,0,5
L01,S035,Random-Local,1,0,4
L01,S036,Random-Local,0,0,4
L01,S037,Random-Local,1,0,4
L01,S038,Random-Local,1,0,4
L01,S039,Random-Local,1,0,4
L01,S040,Random-Local,1,0,4
L01,S041,Random-Local,1,0,4
L01,S042,Random-Local,1,0,4
L01,S043,Random-Local,1,0,4
L01,S044,Random-Local,0,0,5
L01,S045,Random-Local,0,1,4
L01,S046,Random-Local,0,0,4
L01,S047,Random-Local,1,0,4
L01,S048,Random-Local,0,0,4
L01,S049,Random-Local,1,0,4
L01,S050,Random-Local,1,0,4
L01,S051,Random-Local,0,0,4
L01,S052,Random-Local,0,0,4
L01,S053,Random-Local,1,0,4
L01,S054,Random-Local,0,1,4
L01,S055,Random-Local,1,0,4
L01,S056,Random-Local,1,0,4
L01,S057,Random-Local,0,0,4
L01,S058,Random-Local,1,0,4
L01,S059,Random-Local,0,1,4
L01,S060,Random-Local,1,0,4
L01,S061,Random-Local,0,1,4
L01,S062,Random-Local,1,0,4
L01,S063,Random-Local,0,0,4
L01,S064,Random-Local,1,0,4
L01,S065,Random-Local,1,0,5
L01,S066,Random-Local,1,0,4
L01,S067,Random-Local,0,0,4
L01,S068,Random-Local,1,0,4
L01,S069,Random-Local,1,0,4
L01,S070,Random-Local,1,0,4
L01,S071,Random-Local,1,0,4
L01,S072,Random-Local,0,1,4
L01,S073,Random-Local,1,0,4
L01,S074,Random-Local,0,0,4
L01,S075,Random-Local,0,1,4
L01,S076,Random-Local,1,0,4
L01,S077,Random-Local,1,0,4
L01,S078,Random-Local,1,0,4
L01,S079,Random-Local,0,0,4
L01,S080,Random-Local,1,0,4
L01,S081,Random-Local,0,0,4
L01,S082,Random-Local,1,0,4
L01,S083,Random-Local,1,0,4
L01,S084,Random-Local,1,0,4
L01,S085,Random-Local,0,0,4
L01,S086,Random-Local,1,0,4
L01,S087,Random-Local,0,0,4
L01,S088,Random-Local,0,0,4
L01,S089,Random-Local,1,0,5
L01,S090,Random-Local,0,0,4
L01,S091,Random-Local,1,0,4
L01,S092,Random-Local,0,0,4
L01,S093,Random-Local,0,1,4
L01,S094,Random-Local,1,0,4
L01,S095,Random-Local,1,0,4
L01,S096,Random-Local,0,1,4
L01,S097,Random-Local,1,0,4
L01,S098,Random-Local,0,0,4
L01,S099,Random-Local,0,0,4
L01,S100,Random-Local,1,0,4
L01,S101,Random-Local,1,0,4
L01,S102,Random-Local,1,0,4
L01,S103,Random-Local,1,0,4
L01,S104,Random-Local,0,0,4
L01,S105,Random-Local,1,0,4
L01,S106,Random-Local,1,0,4
L01,S107,Random-Local,1,0,4
L01,S108,Random-Local,0,1,4
L01,S109,Random-Local,0,1,4
L01,S110,Random-Local,1,0,4
L01,S111,Random-Local,0,0,4
L01,S112,Random-Local,0,0,4
L01,S113,Random-Local,1,0,4
L01,S114,Random-Local,0,0,4
L01,S115,Random-Local,1,0,4
L01,S116,Random-Local,0,0,4
L01,S117,Random-Local,1,0,4
L01,S118,Random-Local,1,0,4
L01,S119,Random-Local,1,0,4
L01,S120,Random-Local,0,1,4
L02,S001,Random-Local,0,1,4
L02,S002,Random-Local,1,0,4
L02,S003,Random-Local,1,0,4
L02,S004,Random-Local,1,0,4
L02,S005,Random-Local,1,0,4
L02,S006,Random-Local,0,0,4
L02,S007,Random-Local,0,1,4
